latitude,longitude,u10,v10,d2m,t2m,msl,date,event_id,yr,mo,dy,st,mag,inj,fat,slat,slon,elat,elon,len,wid,dist2
35.0,-101.0,-0.97024536,5.289551,286.3838,288.84375,100803.125,2007-03-28,5569,2007,3,28,TX,1,0,0,34.87,-100.97,34.97,-101.01,7.27,150,0.017800000000000732
35.0,-101.0,-0.97024536,5.289551,286.3838,288.84375,100803.125,2007-03-28,5570,2007,3,28,TX,1,0,0,35.44,-100.81,35.44,-100.81,0.25,50,0.22969999999999713
35.0,-101.0,-0.97024536,5.289551,286.3838,288.84375,100803.125,2007-03-28,5571,2007,3,28,TX,2,0,0,34.5,-101.05,34.78,-100.97,17.5,300,0.2524999999999997
35.0,-101.0,-0.97024536,5.289551,286.3838,288.84375,100803.125,2007-03-28,5572,2007,3,28,TX,2,0,0,34.93,-100.74,34.99,-100.73,4.15,528,0.0725000000000027
35.0,-101.0,-0.97024536,5.289551,286.3838,288.84375,100803.125,2007-03-28,5573,2007,3,28,TX,2,0,0,35.12,-100.78,35.17,-100.73,4.53,200,0.06279999999999888
35.0,-101.0,-0.97024536,5.289551,286.3838,288.84375,100803.125,2007-03-28,5574,2007,3,28,TX,2,0,0,35.21,-100.58,35.26,-100.56,3.61,200,0.2205000000000018
36.0,-100.0,-1.4634094,6.6000977,285.2119,288.07422,100871.125,2007-03-28,5575,2007,3,28,TX,2,0,2,36.45,-100.44,36.62,-100.39,22.0,150,0.39610000000000056
35.0,-101.0,-0.97024536,5.289551,286.3838,288.84375,100803.125,2007-03-28,5576,2007,3,28,TX,3,4,0,35.13,-100.94,35.3,-100.98,6.35,600,0.020500000000000938
35.0,-101.0,-0.97024536,5.289551,286.3838,288.84375,100803.125,2007-03-28,5577,2007,3,28,TX,3,0,0,35.32,-100.55,35.43,-100.6,7.99,1760,0.3049000000000027
36.0,-100.0,-1.4634094,6.6000977,285.2119,288.07422,100871.125,2007-03-28,5578,2007,3,28,TX,3,1,1,35.69,-100.49,35.8,-100.51,7.77,1408,0.3361999999999964
30.0,-98.0,-2.9870453,4.565323,292.80167,293.26196,101544.31,2007-03-30,5579,2007,3,30,TX,0,0,0,30.14,-98.22,30.15,-98.22,0.2,50,0.06799999999999966
30.0,-98.0,-2.9870453,4.565323,292.80167,293.26196,101544.31,2007-03-30,5580,2007,3,30,TX,0,0,0,30.12,-98.17,30.12,-98.17,0.3,50,0.043300000000000824
32.0,-99.0,-2.4216156,4.15419,289.52823,290.24048,101533.81,2007-03-30,5581,2007,3,30,TX,0,0,0,32.24,-98.83,32.23,-98.81,1.0,30,0.08650000000000153
32.0,-100.0,-1.3786469,-1.3809662,287.28604,288.12915,101554.31,2007-03-30,5582,2007,3,30,TX,0,1,0,32.47,-100.21,32.59,-100.17,7.21,75,0.2649999999999963
32.0,-98.0,-0.09837341,0.5594635,289.99112,290.67017,101627.06,2007-03-30,5583,2007,3,30,TX,0,0,0,32.38,-98.44,32.39,-98.46,1.0,30,0.33799999999999997
31.0,-98.0,0.74635315,0.63856506,290.78995,291.44946,101620.81,2007-03-30,5584,2007,3,30,TX,0,0,0,31.1,-97.86,31.07,-97.83,2.5,30,0.029600000000000445
31.0,-97.0,-3.913803,3.4989166,292.7255,294.04517,101635.06,2007-03-30,5585,2007,3,30,TX,0,0,0,31.48,-96.93,31.48,-96.93,0.5,30,0.23529999999999945
33.0,-97.0,-2.4382172,2.2205963,291.2665,293.32056,101688.56,2007-03-30,5586,2007,3,30,TX,0,0,0,33.02,-96.55,33.03,-96.56,0.75,40,0.2029000000000027
31.0,-98.0,0.74635315,0.63856506,290.78995,291.44946,101620.81,2007-03-30,5587,2007,3,30,TX,1,0,0,31.35,-97.6,31.35,-97.55,3.06,30,0.2825000000000055
31.0,-97.0,-3.913803,3.4989166,292.7255,294.04517,101635.06,2007-03-30,5588,2007,3,30,TX,1,0,0,31.42,-97.44,31.44,-97.4,2.0,30,0.36999999999999944
29.0,-97.0,1.177002,-3.3081512,291.79492,292.68042,101342.19,2007-03-31,5589,2007,3,31,TX,1,0,0,29.39,-96.95,29.4,-96.95,0.8,100,0.15460000000000018
29.0,-97.0,1.177002,-3.3081512,291.79492,292.68042,101342.19,2007-03-31,5590,2007,3,31,TX,2,4,0,29.39,-96.88,29.38,-96.87,0.4,75,0.16650000000000154
33.0,-97.0,1.0962524,4.8815613,291.3838,294.5857,101326.875,2007-04-03,5591,2007,4,3,TX,0,0,0,32.7,-97.12,32.69,-97.11,1.0,20,0.10439999999999938
33.0,-100.0,-4.708618,4.24588,288.07153,289.85376,100507.31,2007-04-13,5592,2007,4,13,TX,0,0,0,33.22,-99.87,33.23,-99.86,0.9,30,0.06529999999999832
34.0,-99.0,-6.817993,1.2849426,281.91333,285.42993,100762.69,2007-04-13,5593,2007,4,13,TX,0,0,0,33.52,-99.31,33.55,-99.21,6.0,880,0.3264999999999984
33.0,-97.0,-3.9644775,2.2204895,284.1106,288.39478,100991.94,2007-04-13,5594,2007,4,13,TX,0,0,0,32.68,-97.46,32.68,-97.43,1.5,30,0.3139999999999944
33.0,-97.0,-3.9644775,2.2204895,284.1106,288.39478,100991.94,2007-04-13,5595,2007,4,13,TX,0,0,0,32.79,-96.72,32.8,-96.7,1.0,30,0.122500000000001
33.0,-96.0,-5.1158447,3.3708801,277.61255,289.69165,101126.19,2007-04-13,5596,2007,4,13,TX,0,0,0,32.91,-96.33,32.91,-96.3,1.95,30,0.1169999999999995
33.0,-96.0,-5.1158447,3.3708801,277.61255,289.69165,101126.19,2007-04-13,5597,2007,4,13,TX,0,0,0,33.04,-96.17,33.04,-96.17,0.1,30,0.030500000000000513
33.0,-97.0,-3.9644775,2.2204895,284.1106,288.39478,100991.94,2007-04-13,5598,2007,4,13,TX,1,0,1,32.77,-97.33,32.83,-97.25,6.0,125,0.16179999999999745
34.0,-102.0,-0.6885071,1.6560822,282.45874,284.44067,101160.19,2007-04-17,5599,2007,4,17,TX,0,0,0,33.74,-102.05,33.77,-102.03,2.5,70,0.07009999999999868
33.0,-102.0,-1.0908508,1.8113556,283.14233,285.9231,101146.56,2007-04-17,5600,2007,4,17,TX,0,0,0,33.44,-101.68,33.46,-101.69,1.25,50,0.2959999999999936
34.0,-102.0,-0.6885071,1.6560822,282.45874,284.44067,101160.19,2007-04-17,5601,2007,4,17,TX,0,0,0,33.57,-101.89,33.58,-101.88,0.75,40,0.19699999999999962
35.0,-103.0,0.12008667,1.935379,281.29272,283.06763,101126.19,2007-04-17,5602,2007,4,17,TX,0,0,0,34.55,-102.77,34.53,-102.73,2.75,50,0.2554000000000044
34.0,-102.0,-0.6885071,1.6560822,282.45874,284.44067,101160.19,2007-04-17,5603,2007,4,17,TX,0,0,0,33.65,-101.77,33.65,-101.77,0.25,50,0.17540000000000283
33.0,-97.0,-3.1347961,3.4392853,284.16382,288.011,101433.06,2007-04-17,5604,2007,4,17,TX,0,0,0,32.97,-97.33,32.97,-97.32,1.1,30,0.10979999999999894
34.0,-102.0,-0.6885071,1.6560822,282.45874,284.44067,101160.19,2007-04-17,5605,2007,4,17,TX,1,0,0,33.98,-102.02,33.96,-102.0,2.0,100,0.0007999999999999659
34.0,-102.0,0.44610596,9.080551,285.27295,286.87183,101135.375,2007-04-21,5606,2007,4,21,TX,0,0,0,33.92,-102.42,33.95,-102.41,2.0,200,0.18280000000000118
36.0,-102.0,-0.9923706,6.21434,283.62842,286.74487,101002.875,2007-04-21,5607,2007,4,21,TX,0,0,0,35.85,-101.83,35.85,-101.83,1.0,50,0.051400000000000154
36.0,-102.0,-0.9923706,6.21434,283.62842,286.74487,101002.875,2007-04-21,5608,2007,4,21,TX,0,0,0,36.0,-101.76,36.02,-101.77,1.53,100,0.05759999999999754
35.0,-102.0,0.4451294,8.999496,284.4663,286.58862,101049.375,2007-04-21,5609,2007,4,21,TX,0,0,0,34.73,-101.59,34.73,-101.58,1.0,500,0.24099999999999888
36.0,-102.0,-0.9923706,6.21434,283.62842,286.74487,101002.875,2007-04-21,5610,2007,4,21,TX,0,0,0,36.07,-101.74,36.17,-101.69,7.97,700,0.0725000000000027
35.0,-101.0,-3.5568237,5.1450043,284.6245,286.3308,101273.875,2007-04-21,5611,2007,4,21,TX,0,0,0,35.12,-101.19,35.18,-101.19,4.21,50,0.05049999999999852
36.0,-102.0,-0.9923706,6.21434,283.62842,286.74487,101002.875,2007-04-21,5612,2007,4,21,TX,1,0,0,35.53,-102.32,35.84,-102.28,17.13,880,0.3232999999999946
35.0,-102.0,0.4451294,8.999496,284.4663,286.58862,101049.375,2007-04-21,5613,2007,4,21,TX,1,0,0,34.65,-101.77,34.7,-101.69,4.0,300,0.17540000000000283
36.0,-102.0,-0.9923706,6.21434,283.62842,286.74487,101002.875,2007-04-21,5614,2007,4,21,TX,1,0,0,36.02,-101.66,36.33,-101.79,9.31,1320,0.11600000000000245
36.0,-102.0,-0.9923706,6.21434,283.62842,286.74487,101002.875,2007-04-21,5615,2007,4,21,TX,1,0,0,35.85,-101.9,35.96,-101.73,12.23,440,0.03249999999999843
35.0,-102.0,0.4451294,8.999496,284.4663,286.58862,101049.375,2007-04-21,5616,2007,4,21,TX,1,0,0,34.75,-101.55,34.79,-101.52,3.33,440,0.26500000000000257
36.0,-102.0,-0.9923706,6.21434,283.62842,286.74487,101002.875,2007-04-21,5617,2007,4,21,TX,1,0,0,35.96,-101.81,35.98,-101.78,2.0,704,0.03769999999999907
35.0,-102.0,0.4451294,8.999496,284.4663,286.58862,101049.375,2007-04-21,5618,2007,4,21,TX,1,0,0,34.83,-101.73,34.98,-101.71,10.7,880,0.10179999999999843
35.0,-101.0,-3.5568237,5.1450043,284.6245,286.3308,101273.875,2007-04-21,5619,2007,4,21,TX,1,0,0,35.22,-101.0,35.39,-101.07,12.7,50,0.0483999999999995
34.0,-102.0,0.44610596,9.080551,285.27295,286.87183,101135.375,2007-04-21,5620,2007,4,21,TX,2,1,0,34.06,-102.22,34.45,-101.98,28.75,1230,0.05199999999999977
36.0,-102.0,-0.9923706,6.21434,283.62842,286.74487,101002.875,2007-04-21,5621,2007,4,21,TX,2,14,0,35.79,-102.13,36.29,-101.91,26.72,1320,0.06099999999999918
36.0,-102.0,-0.9923706,6.21434,283.62842,286.74487,101002.875,2007-04-21,5622,2007,4,21,TX,2,0,0,35.68,-101.92,35.85,-101.88,11.93,704,0.10879999999999991
35.0,-102.0,0.4451294,8.999496,284.4663,286.58862,101049.375,2007-04-21,5623,2007,4,21,TX,2,3,0,34.53,-101.78,34.57,-101.79,3.0,200,0.26929999999999843
35.0,-101.0,-3.5568237,5.1450043,284.6245,286.3308,101273.875,2007-04-21,5624,2007,4,21,TX,2,0,0,35.17,-101.22,35.35,-101.2,12.88,440,0.07730000000000008
32.0,-101.0,-1.3183441,7.5855713,289.9253,293.1538,101395.19,2007-04-23,5625,2007,4,23,TX,0,0,0,32.4,-100.78,32.4,-100.71,4.0,50,0.20839999999999836
32.0,-101.0,-1.3183441,7.5855713,289.9253,293.1538,101395.19,2007-04-23,5626,2007,4,23,TX,0,0,0,32.4,-100.66,32.4,-100.65,0.58,50,0.2756000000000012
29.0,-101.0,-3.5400238,5.880493,292.89795,295.74365,101492.56,2007-04-23,5627,2007,4,23,TX,0,0,0,29.31,-100.9,29.31,-100.9,0.2,20,0.10609999999999808
29.0,-101.0,-3.5400238,5.880493,292.89795,295.74365,101492.56,2007-04-23,5628,2007,4,23,TX,0,0,0,29.37,-100.83,29.37,-100.82,1.0,30,0.16580000000000134
32.0,-100.0,-0.49998474,6.392212,290.1206,293.57764,101535.44,2007-04-23,5629,2007,4,23,TX,0,0,0,32.49,-100.46,32.5,-100.45,0.9,50,0.4516999999999962
33.0,-100.0,-0.7558441,5.070923,289.7378,293.64404,101467.06,2007-04-23,5630,2007,4,23,TX,0,0,0,32.51,-100.12,32.51,-100.11,0.34,50,0.25450000000000306
33.0,-100.0,-0.7558441,5.070923,289.7378,293.64404,101467.06,2007-04-23,5631,2007,4,23,TX,0,0,0,32.58,-99.91,32.59,-99.9,0.68,50,0.18450000000000205
33.0,-97.0,-0.4376831,5.5303955,292.84473,295.49,101177.875,2007-04-24,5632,2007,4,24,TX,0,0,0,33.22,-97.01,33.22,-96.99,1.0,50,0.0484999999999996
32.0,-98.0,1.0808716,6.7803955,292.5498,295.16772,101103.125,2007-04-24,5633,2007,4,24,TX,1,0,0,32.38,-97.61,32.39,-97.63,0.5,50,0.29650000000000243
33.0,-97.0,-0.4376831,5.5303955,292.84473,295.49,101177.875,2007-04-24,5634,2007,4,24,TX,1,0,0,33.01,-97.16,33.04,-97.08,2.5,50,0.02569999999999887
29.0,-100.0,-2.5900269,2.4864502,293.80957,296.25952,101112.625,2007-04-24,5635,2007,4,24,TX,3,0,7,28.64,-100.41,28.6,-100.36,4.0,400,0.2976999999999968
31.0,-97.0,0.67071533,3.1318054,290.2268,292.9475,101069.25,2007-04-25,5636,2007,4,25,TX,0,0,0,30.51,-96.51,30.51,-96.51,3.0,50,0.48019999999999347
29.0,-95.0,-4.4953003,3.2724304,293.44165,295.1819,101186.75,2007-04-25,5637,2007,4,25,TX,0,0,0,29.0,-95.27,29.0,-95.27,0.25,20,0.07289999999999786
31.0,-95.0,-1.6740112,3.6318054,290.96313,291.52368,101210.5,2007-04-25,5638,2007,4,25,TX,0,0,0,30.72,-94.7,30.72,-94.7,0.25,30,0.16839999999999894
31.0,-104.0,-2.0340576,0.8175659,286.96094,288.85522,101879.19,2007-04-29,5639,2007,4,29,TX,0,0,0,30.55,-103.86,30.6,-103.9,3.5,300,0.22209999999999952
31.0,-105.0,-0.41882324,0.57928467,285.32812,288.14233,101881.44,2007-04-29,5640,2007,4,29,TX,0,0,0,30.56,-104.52,30.56,-104.55,1.38,50,0.42400000000000493
31.0,-104.0,-2.0340576,0.8175659,286.96094,288.85522,101879.19,2007-04-29,5641,2007,4,29,TX,0,0,0,30.81,-103.99,30.83,-104.0,1.5,50,0.036200000000000586
34.0,-102.0,4.537018,2.952942,283.8899,286.48364,101461.0,2007-04-30,5642,2007,4,30,TX,0,0,0,34.35,-102.42,34.35,-102.42,0.2,50,0.29890000000000244
28.0,-99.0,-4.1993103,1.1638794,293.7317,297.32153,101510.25,2007-04-30,5643,2007,4,30,TX,0,0,0,28.11,-98.62,28.11,-98.61,0.49,50,0.15649999999999642
32.0,-100.0,-0.77645874,4.0076294,288.2317,290.03052,101546.0,2007-04-30,5644,2007,4,30,TX,0,0,0,31.69,-100.0,31.68,-99.98,1.37,350,0.09609999999999921
31.0,-99.0,0.09082031,3.4060516,292.80396,293.9402,101056.06,2007-05-01,5645,2007,5,1,TX,0,0,0,31.32,-99.31,31.3,-99.26,3.26,30,0.1985000000000016
31.0,-99.0,0.09082031,3.4060516,292.80396,293.9402,101056.06,2007-05-01,5646,2007,5,1,TX,0,0,0,31.28,-99.25,31.26,-99.22,1.82,30,0.14090000000000064
30.0,-99.0,1.4414062,5.210739,292.8684,293.7312,101124.81,2007-05-01,5647,2007,5,1,TX,0,0,0,30.31,-99.25,30.32,-99.25,0.2,20,0.1585999999999992
32.0,-101.0,-2.0498657,-0.64953613,288.5647,289.5193,101095.0,2007-05-02,5648,2007,5,2,TX,0,0,0,31.76,-101.19,31.76,-101.19,0.59,20,0.09369999999999838
32.0,-100.0,0.8612671,-1.5010986,289.135,289.54077,101044.0,2007-05-02,5649,2007,5,2,TX,0,0,0,31.68,-100.37,31.74,-100.29,6.39,50,0.23930000000000354
32.0,-100.0,0.8612671,-1.5010986,289.135,289.54077,101044.0,2007-05-02,5650,2007,5,2,TX,0,0,0,31.83,-100.19,31.84,-100.19,0.45,30,0.06499999999999971
32.0,-97.0,1.6923218,1.4285889,292.39282,293.62085,101024.5,2007-05-02,5651,2007,5,2,TX,0,0,0,32.35,-97.4,32.35,-97.4,0.2,30,0.2825000000000055
32.0,-99.0,2.1591187,-2.4122314,289.69165,290.78882,100963.25,2007-05-02,5652,2007,5,2,TX,1,0,0,31.51,-99.42,31.49,-99.33,5.7,100,0.4164999999999999
32.0,-99.0,2.1591187,-2.4122314,289.69165,290.78882,100963.25,2007-05-02,5653,2007,5,2,TX,1,0,0,31.56,-99.09,31.57,-99.01,4.77,110,0.20170000000000174
31.0,-95.0,-0.56700134,0.07752991,291.78442,293.20972,101102.31,2007-05-03,5654,2007,5,3,TX,0,0,0,30.7,-94.96,30.7,-94.96,0.3,25,0.09160000000000093
30.0,-95.0,-5.512314,3.4085846,292.03247,293.15308,101007.81,2007-05-03,5655,2007,5,3,TX,0,0,0,30.15,-95.2,30.15,-95.2,0.85,45,0.06250000000000071
34.0,-97.0,0.13417053,2.2640533,290.4192,292.13354,100931.56,2007-05-03,5656,2007,5,3,TX,0,0,0,33.67,-97.23,33.68,-97.23,0.5,30,0.1618000000000007
35.0,-100.0,-2.0792084,8.752411,293.42017,294.70825,100057.25,2007-05-05,5657,2007,5,5,TX,0,0,0,35.12,-100.11,35.15,-100.08,2.78,100,0.02649999999999926
35.0,-101.0,0.42860413,6.808075,293.05493,295.79028,99910.75,2007-05-05,5658,2007,5,5,TX,0,0,0,35.48,-101.03,35.5,-101.01,2.0,300,0.23129999999999706
35.0,-100.0,-2.0792084,8.752411,293.42017,294.70825,100057.25,2007-05-05,5659,2007,5,5,TX,1,0,0,35.17,-100.05,35.27,-100.1,6.99,200,0.031400000000000296
32.0,-100.0,-0.96458435,5.763489,293.6499,295.20776,100737.31,2007-05-06,5660,2007,5,6,TX,0,0,0,31.9,-100.4,31.9,-100.37,1.89,30,0.17000000000000484
31.0,-101.0,-0.42552185,9.00177,293.28076,294.44995,100653.56,2007-05-06,5661,2007,5,6,TX,0,0,0,31.27,-100.97,31.27,-100.96,0.41,25,0.07379999999999984
33.0,-99.0,-1.7905121,-4.7794495,290.864,292.42188,101882.375,2007-05-08,5662,2007,5,8,TX,0,0,0,32.8,-99.47,32.87,-99.4,6.54,50,0.2609000000000001
33.0,-99.0,-1.7905121,-4.7794495,290.864,292.42188,101882.375,2007-05-08,5663,2007,5,8,TX,0,0,0,33.25,-99.26,33.26,-99.27,0.75,40,0.13010000000000266
33.0,-100.0,-1.7231293,-5.722809,289.87964,290.28906,101901.375,2007-05-08,5664,2007,5,8,TX,1,0,0,33.09,-99.71,33.14,-99.77,4.16,45,0.09220000000000425
31.0,-101.0,-0.30026245,4.384369,289.30786,291.12842,101658.94,2007-05-09,5665,2007,5,9,TX,0,0,0,30.64,-100.81,30.63,-100.8,1.19,30,0.16569999999999874
33.0,-99.0,1.4458313,-2.3509827,290.32544,291.5796,101704.94,2007-05-09,5666,2007,5,9,TX,0,0,0,33.06,-99.18,33.07,-99.18,0.9,20,0.036000000000002724
31.0,-100.0,0.34036255,4.3853455,291.12036,291.9624,101650.69,2007-05-09,5667,2007,5,9,TX,0,0,0,30.98,-99.62,31.02,-99.58,1.5,40,0.14479999999999651
36.0,-101.0,1.4079285,-2.9172058,280.2417,288.55127,101283.5,2007-05-23,5668,2007,5,23,TX,0,0,0,35.91,-100.89,35.91,-100.89,0.2,25,0.02020000000000049
36.0,-101.0,1.4079285,-2.9172058,280.2417,288.55127,101283.5,2007-05-23,5669,2007,5,23,TX,0,0,0,36.09,-100.64,36.09,-100.64,1.0,50,0.1377000000000002
36.0,-101.0,1.4079285,-2.9172058,280.2417,288.55127,101283.5,2007-05-23,5670,2007,5,23,TX,0,0,0,36.16,-100.68,36.16,-100.68,1.0,50,0.12799999999999453
36.0,-100.0,1.0514832,8.110138,289.56592,294.07275,101167.0,2007-05-23,5671,2007,5,23,TX,0,0,0,36.07,-100.47,36.08,-100.46,1.0,50,0.22579999999999897
36.0,-100.0,1.0514832,8.110138,289.56592,294.07275,101167.0,2007-05-23,5672,2007,5,23,TX,0,0,0,36.11,-100.34,36.13,-100.33,2.0,50,0.1277000000000022
36.0,-100.0,1.0514832,8.110138,289.56592,294.07275,101167.0,2007-05-23,5673,2007,5,23,TX,0,0,0,36.12,-100.37,36.14,-100.36,2.0,50,0.15130000000000274
36.0,-100.0,1.0514832,8.110138,289.56592,294.07275,101167.0,2007-05-23,5674,2007,5,23,TX,0,0,0,36.37,-100.4,36.39,-100.37,2.0,50,0.29690000000000266
36.0,-101.0,1.4079285,-2.9172058,280.2417,288.55127,101283.5,2007-05-23,5675,2007,5,23,TX,0,0,0,35.98,-101.25,35.98,-101.25,0.1,25,0.06290000000000012
36.0,-101.0,1.4079285,-2.9172058,280.2417,288.55127,101283.5,2007-05-23,5676,2007,5,23,TX,0,0,0,35.96,-101.27,35.96,-101.27,0.1,50,0.07449999999999779
36.0,-101.0,1.4079285,-2.9172058,280.2417,288.55127,101283.5,2007-05-23,5677,2007,5,23,TX,0,0,0,36.04,-101.05,36.04,-101.05,2.0,100,0.004099999999999647
36.0,-100.0,1.0514832,8.110138,289.56592,294.07275,101167.0,2007-05-23,5678,2007,5,23,TX,1,0,0,36.05,-100.42,36.07,-100.41,3.0,880,0.17890000000000117
36.0,-100.0,1.0514832,8.110138,289.56592,294.07275,101167.0,2007-05-23,5679,2007,5,23,TX,1,0,0,36.2,-100.31,36.24,-100.28,4.0,150,0.13610000000000255
36.0,-101.0,1.4079285,-2.9172058,280.2417,288.55127,101283.5,2007-05-23,5680,2007,5,23,TX,2,0,0,36.18,-100.53,36.23,-100.49,7.0,440,0.25329999999999886
36.0,-100.0,1.0514832,8.110138,289.56592,294.07275,101167.0,2007-05-23,5681,2007,5,23,TX,2,0,0,36.31,-100.32,36.39,-100.27,8.0,528,0.19849999999999704
31.0,-98.0,-1.6900177,-0.06741333,291.573,292.50952,102036.31,2007-05-25,5682,2007,5,25,TX,1,0,0,31.11,-97.71,31.13,-97.71,1.47,30,0.0962000000000035
34.0,-102.0,-1.5999298,2.6198883,288.10132,289.51465,101645.125,2007-05-31,5683,2007,5,31,TX,0,0,0,33.84,-101.6,33.85,-101.6,0.5,50,0.18560000000000346
34.0,-102.0,-1.5999298,2.6198883,288.10132,289.51465,101645.125,2007-05-31,5684,2007,5,31,TX,0,0,0,33.83,-101.51,33.83,-101.51,0.25,50,0.2689999999999956
33.0,-102.0,-3.3779602,9.92276,290.2627,292.9663,100842.25,2007-06-01,5685,2007,6,1,TX,0,0,0,32.72,-102.39,32.64,-102.41,2.5,50,0.2305000000000011
34.0,-102.0,1.2781067,0.78904724,288.1648,290.31445,101443.5,2007-06-02,5686,2007,6,2,TX,0,0,0,34.47,-102.41,34.47,-102.42,0.2,30,0.3889999999999961
34.0,-102.0,1.2781067,0.78904724,288.1648,290.31445,101443.5,2007-06-02,5687,2007,6,2,TX,0,0,0,34.38,-102.4,34.34,-102.43,4.0,300,0.3044000000000065
34.0,-102.0,1.2781067,0.78904724,288.1648,290.31445,101443.5,2007-06-02,5688,2007,6,2,TX,0,0,0,34.16,-102.36,34.16,-102.36,0.15,100,0.1551999999999985
33.0,-101.0,-0.67111206,0.33396912,290.27612,291.52734,101409.25,2007-06-02,5689,2007,6,2,TX,0,0,0,33.0,-101.3,32.99,-101.31,0.75,100,0.08999999999999829
34.0,-102.0,1.2781067,0.78904724,288.1648,290.31445,101443.5,2007-06-02,5690,2007,6,2,TX,0,0,0,33.85,-102.32,33.81,-102.29,2.25,100,0.12489999999999521
34.0,-102.0,1.2781067,0.78904724,288.1648,290.31445,101443.5,2007-06-02,5691,2007,6,2,TX,0,0,0,33.58,-102.4,33.57,-102.39,1.0,75,0.336400000000006
33.0,-102.0,-2.9084167,-2.0634918,289.04956,290.51172,101473.0,2007-06-02,5692,2007,6,2,TX,0,0,0,32.85,-102.39,32.84,-102.38,1.0,50,0.17460000000000003
32.0,-102.0,-0.74246216,2.115448,290.39014,293.9463,101248.81,2007-06-03,5693,2007,6,3,TX,0,0,0,32.32,-102.48,32.29,-102.46,2.77,50,0.332800000000004
32.0,-103.0,-3.7366028,-0.7312317,289.63232,293.63574,101268.31,2007-06-03,5694,2007,6,3,TX,0,0,0,31.85,-102.95,31.85,-102.88,4.0,50,0.024999999999999287
32.0,-103.0,-3.7366028,-0.7312317,289.63232,293.63574,101268.31,2007-06-03,5695,2007,6,3,TX,0,0,0,31.92,-102.78,31.92,-102.78,0.5,1320,0.054799999999999224
32.0,-104.0,-2.551056,-1.2243958,290.00732,293.55957,101325.31,2007-06-03,5696,2007,6,3,TX,0,0,0,31.86,-103.6,31.85,-103.53,2.0,50,0.1796000000000047
31.0,-101.0,-1.7523193,1.8985596,289.86597,294.51147,101153.25,2007-06-15,5697,2007,6,15,TX,1,0,0,30.6,-101.25,30.63,-101.2,3.16,100,0.22249999999999887
31.0,-98.0,-3.0915527,2.6890106,293.31885,293.88672,101420.94,2007-06-17,5698,2007,6,17,TX,0,1,0,31.09,-97.98,31.12,-97.91,1.0,30,0.008499999999999817
31.0,-105.0,-2.535019,-0.42643738,282.7456,296.13354,101716.375,2007-06-20,5699,2007,6,20,TX,0,0,0,31.13,-105.25,31.13,-105.25,0.19,100,0.07939999999999975
31.0,-97.0,-3.0397186,2.473938,296.0857,297.50464,101759.0,2007-06-25,5700,2007,6,25,TX,0,1,0,31.43,-97.42,31.44,-97.42,1.0,30,0.3613000000000012
33.0,-98.0,-0.16081238,4.395813,294.23413,295.66284,101620.5,2007-06-25,5701,2007,6,25,TX,0,5,0,33.27,-97.55,33.31,-97.5,4.0,40,0.27540000000000425
33.0,-97.0,0.5365448,4.4739532,294.87793,297.46167,101797.125,2007-06-26,5702,2007,6,26,TX,0,0,0,32.58,-96.95,32.58,-96.93,1.0,40,0.17890000000000117
32.0,-97.0,-0.18904114,3.7298126,295.06348,297.37378,101838.625,2007-06-26,5703,2007,6,26,TX,0,0,0,32.39,-97.12,32.39,-97.12,0.2,30,0.16650000000000154
31.0,-95.0,-0.59147644,2.2248535,296.1106,298.64697,101698.625,2007-07-03,5704,2007,7,3,TX,0,0,0,30.75,-95.14,30.75,-95.14,0.1,10,0.08210000000000016
29.0,-95.0,0.20246887,3.2809296,297.4685,299.8667,101571.75,2007-07-05,5705,2007,7,5,TX,0,0,0,29.26,-94.94,29.26,-94.9,2.0,30,0.07120000000000108
29.0,-95.0,2.8377533,1.6168365,296.9856,298.9524,101645.25,2007-07-06,5706,2007,7,6,TX,0,0,0,29.37,-95.08,29.37,-95.08,0.3,35,0.14330000000000048
28.0,-97.0,0.9506836,1.1395569,298.30225,300.27197,101661.0,2007-07-07,5707,2007,7,7,TX,0,0,0,27.73,-97.45,27.73,-97.45,0.37,40,0.2754000000000023
30.0,-98.0,1.1596222,-0.47184753,295.1538,297.11816,101367.875,2007-07-15,5708,2007,7,15,TX,1,0,0,29.5,-98.41,29.51,-98.4,0.5,50,0.4180999999999972
26.0,-98.0,-1.0791626,4.0305786,297.56055,301.03345,101186.19,2007-07-16,5709,2007,7,16,TX,1,0,0,26.2,-98.23,26.2,-98.23,1.0,50,0.09290000000000154
29.0,-98.0,-2.1411133,1.4362335,298.18823,299.24536,101684.19,2007-07-21,5710,2007,7,21,TX,2,0,0,29.44,-97.97,29.47,-97.97,2.0,150,0.1945000000000012
28.0,-97.0,-2.6154175,0.4571228,296.2002,298.64844,101526.125,2007-07-25,5711,2007,7,25,TX,0,0,0,28.03,-97.37,28.04,-97.36,0.53,50,0.13780000000000342
33.0,-102.0,0.05770874,-1.4078522,293.95093,294.6958,101568.56,2007-08-02,5712,2007,8,2,TX,0,0,0,33.37,-102.06,33.37,-102.06,0.25,75,0.14049999999999838
30.0,-99.0,-1.687088,-2.7408295,294.82642,297.09937,101402.06,2007-08-16,5713,2007,8,16,TX,1,0,0,29.91,-98.73,29.92,-98.73,0.5,50,0.08099999999999782
34.0,-98.0,-2.070984,2.237442,296.479,299.26562,101596.75,2007-08-18,5714,2007,8,18,TX,1,0,0,34.08,-98.37,34.1,-98.37,1.0,100,0.1433000000000031
