storm_length,avg_lat,avg_lon
6,33.050333333333334,-96.2254
12,32.63758333333333,-96.4618
4,32.939125000000004,-94.548825
1,29.2382,-95.8865
1,32.79,-97.98
11,31.989781818181815,-97.63856363636364
1,32.9404,-97.3815
1,35.5621,-102.625
6,33.027166666666666,-100.65178333333334
2,29.1755,-97.23910000000001
2,29.9832,-95.13900000000001
1,30.5879,-102.7235
1,29.4714,-95.1001
4,33.453125,-97.45812500000001
3,30.535466666666668,-94.66283333333332
1,34.3475,-100.8193
10,32.369870000000006,-95.38108
2,30.8949,-94.0714
2,33.62605,-94.6369
5,35.98818,-101.29722000000001
17,33.98956470588235,-101.17085882352941
1,34.3068,-100.7142
1,36.04,-101.22
8,31.283900000000003,-96.95259999999999
1,31.0656,-94.1305
1,30.4034,-99.467
2,33.10145,-99.2065
1,27.9722,-97.4104
4,27.706425000000003,-97.9632
1,33.3092,-102.2315
2,35.608,-101.695
1,29.2668,-94.8259
1,34.4713,-101.4581
1,36.34,-101.41
1,31.9256,-102.4409
3,34.4986,-102.2848
2,30.8264,-93.8895
1,30.722,-97.582
7,31.769271428571432,-97.45081428571429
4,30.458199999999998,-95.749625
1,30.9883,-93.6172
3,32.70033333333333,-94.28899999999999
7,29.385857142857137,-95.75727142857143
7,29.66157142857143,-98.18201428571429
2,30.5472,-97.35595
2,28.9122,-95.85285
1,30.0929,-94.2291
1,30.3874,-103.6677
2,31.1327,-94.66364999999999
16,33.13034375,-100.61795624999999
14,30.941121428571424,-95.26502857142857
3,30.81976666666667,-95.94023333333332
3,32.0248,-95.66813333333334
1,34.0793,-99.14
7,34.50308571428572,-102.35277142857144
1,33.553,-97.1835
9,32.51612222222222,-95.80711111111113
2,31.71515,-94.61945
3,33.80666666666667,-102.7
7,33.82868571428571,-100.6916
5,32.32322,-95.00118
7,35.35142857142857,-100.43571428571428
6,33.04938333333334,-99.00718333333334
3,32.359700000000004,-99.2475
1,29.77,-95.95
2,29.224600000000002,-95.18785
1,30.395,-97.371
2,32.466750000000005,-94.7209
3,31.30316666666667,-101.56546666666668
1,25.9715,-97.3691
2,30.6593,-96.33070000000001
1,35.32,-101.71
9,29.119688888888888,-95.52358888888891
10,29.77469,-95.73852000000001
3,29.58406666666666,-95.4959
1,28.0531,-97.8921
1,29.4757,-95.0738
2,31.81845,-95.06805
1,30.2755,-93.9484
4,33.033500000000004,-95.20179999999999
1,30.76,-93.89
2,36.0774,-100.74475
1,33.3387,-102.3238
2,29.001199999999997,-97.45179999999999
3,28.663866666666667,-96.3898
1,30.98,-98.02
2,32.5107,-94.42445000000001
2,32.25005,-100.4135
1,30.5905,-97.8241
2,35.489999999999995,-100.5
1,33.13,-100.54
1,35.34,-101.41
1,35.448,-100.299
1,30.5615,-97.5903
1,31.4526,-93.7545
1,26.4842,-97.722
1,29.92,-93.88
1,32.2909,-101.5184
1,33.47,-101.88
1,34.61,-102.39
2,32.19685,-102.3003
10,31.840389999999996,-97.16094
7,30.218099999999996,-94.76675714285714
1,30.02,-94.34
2,34.3541,-100.83664999999999
1,32.7525,-96.6189
2,33.060249999999996,-102.32159999999999
5,31.66578,-98.87252000000001
3,35.361333333333334,-102.19613333333332
3,30.873433333333335,-96.9459
3,29.446066666666667,-96.17020000000001
10,31.287110000000002,-95.50618999999999
4,35.8283,-100.52362500000001
3,32.47813333333334,-102.25873333333334
3,31.292366666666666,-94.78193333333336
1,33.1913,-100.3658
6,32.98961666666667,-99.08821666666665
4,32.823325000000004,-98.99380000000001
2,30.821550000000002,-97.5207
7,30.13604285714286,-98.22868571428572
4,33.22475,-100.82775000000001
4,33.681275,-101.448425
13,34.66221538461539,-101.44623846153846
4,31.6282,-95.34822500000001
1,30.829,-102.559
10,31.857460000000003,-99.32611
2,30.777250000000002,-94.11335
9,33.26188888888888,-100.81864444444444
9,35.35483333333334,-101.20572222222224
4,34.174975,-101.67727500000001
7,35.08488571428572,-102.57342857142858
1,35.4774,-101.985
13,32.787146153846145,-96.24617692307692
1,30.1975,-103.1215
2,30.88325,-97.98825
1,34.6866,-102.5
4,32.871575,-97.190325
1,35.5174,-101.0515
1,32.6266,-94.5798
1,30.7163,-102.6794
2,35.01655,-101.1163
1,31.1466,-100.1096
1,26.1064,-97.1635
1,29.8409,-95.0007
1,31.3546,-105.3635
11,32.7262,-96.36786363636365
1,33.1039,-94.4987
10,32.253479999999996,-95.98420000000002
3,32.247366666666665,-94.28296666666665
1,31.7094,-97.1457
2,31.58195,-103.57215
1,33.26,-99.28
7,33.13457142857143,-98.28235714285714
3,32.42746666666667,-99.92083333333333
2,35.8219,-101.70994999999999
7,31.20085714285714,-97.59657142857142
4,32.3498,-95.07240000000002
3,33.703300000000006,-96.00616666666667
3,30.006899999999998,-97.27823333333333
1,31.17,-102.8647
6,32.462066666666665,-94.93186666666668
6,33.90253333333333,-98.43920000000001
1,32.995,-101.4639
1,29.5275,-98.7046
1,33.2226,-95.082
3,30.040733333333336,-95.77566666666667
2,35.19445,-101.162
1,34.946,-102.3314
1,35.1591,-101.893
1,36.298,-101.5286
1,33.55,-101.2
3,28.108999999999998,-97.71966666666667
2,27.5823,-97.7505
1,27.67,-97.63
1,35.5512,-100.5965
1,34.5706,-100.8394
1,32.692,-97.1472
1,32.0795,-94.1294
2,30.6495,-93.81035
1,32.0722,-96.4824
1,29.3974,-94.9259
2,33.820949999999996,-101.2079
17,34.64029411764706,-101.44829411764707
1,33.9621,-100.3
1,29.8757,-98.2665
2,31.75,-97.88
3,31.895833333333332,-94.75066666666667
6,34.1654,-99.77425
3,33.3967,-99.93653333333333
1,29.2992,-99.1021
6,32.43405,-97.22426666666667
1,35.5241,-101.0842
1,30.7166,-95.5727
2,30.640349999999998,-95.32045
8,32.624575,-98.02872500000001
3,33.6993,-101.96839999999999
4,31.159049999999997,-99.18445
2,31.9436,-94.7433
5,35.907259999999994,-101.32861999999999
2,30.0047,-100.38585
6,36.29388333333333,-102.21835
2,30.6021,-102.80235
3,31.995,-95.16816666666666
1,35.2606,-100.6701
1,33.5853,-102.2992
1,27.97,-97.51
1,29.5231,-94.5721
1,29.922,-95.7281
4,30.0779,-94.25415
2,32.4013,-94.17035000000001
1,30.388,-95.3073
