yr,mo,dy,date,st,mag,inj,fat,slat,slon,elat,elon,len,wid
1981,6,10,1981-06-10,TX,1,0,0,32.2,-95.85,0.0,0.0,0.1,10
1981,6,11,1981-06-11,TX,0,0,0,35.35,-101.28,0.0,0.0,0.5,30
1981,6,13,1981-06-13,TX,1,0,0,30.28,-97.73,0.0,0.0,0.2,33
1981,6,15,1981-06-15,TX,1,0,0,31.63,-98.2,0.0,0.0,0.1,10
1981,6,15,1981-06-15,TX,1,0,0,31.8,-98.25,0.0,0.0,0.1,10
1981,6,28,1981-06-28,TX,0,0,0,27.5,-97.67,0.0,0.0,0.1,13
1981,7,4,1981-07-04,TX,0,0,0,33.87,-102.93,0.0,0.0,0.2,10
1981,7,4,1981-07-04,TX,0,0,0,36.2,-101.2,0.0,0.0,0.2,10
1981,7,4,1981-07-04,TX,0,0,0,31.63,-101.85,0.0,0.0,0.3,10
1981,7,5,1981-07-05,TX,0,0,0,32.1,-96.47,0.0,0.0,0.2,10
1981,7,7,1981-07-07,TX,1,0,0,34.92,-102.2,0.0,0.0,0.3,10
1981,8,4,1981-08-04,TX,0,0,0,29.73,-94.95,0.0,0.0,0.1,17
1981,8,6,1981-08-06,TX,0,0,0,36.23,-102.23,0.0,0.0,0.1,67
1981,8,11,1981-08-11,TX,0,0,0,28.2,-97.25,0.0,0.0,0.1,20
1981,8,12,1981-08-12,TX,0,0,0,27.88,-97.58,0.0,0.0,0.1,20
1981,8,17,1981-08-17,TX,1,0,0,32.3,-101.43,0.0,0.0,0.1,67
1981,8,28,1981-08-28,TX,0,0,0,31.85,-102.37,0.0,0.0,0.1,67
1981,8,29,1981-08-29,TX,0,0,0,27.67,-97.37,0.0,0.0,0.1,20
1981,8,29,1981-08-29,TX,0,0,0,26.52,-98.4,0.0,0.0,0.2,27
1981,8,29,1981-08-29,TX,1,0,0,26.18,-98.33,0.0,0.0,2.0,37
1981,8,29,1981-08-29,TX,1,0,0,27.9,-97.13,0.0,0.0,0.2,50
1981,8,30,1981-08-30,TX,0,0,0,28.93,-98.67,0.0,0.0,0.5,40
1981,8,30,1981-08-30,TX,0,0,0,29.12,-98.45,0.0,0.0,0.8,27
1981,8,30,1981-08-30,TX,0,0,0,28.77,-97.8,0.0,0.0,0.3,37
1981,8,30,1981-08-30,TX,0,0,0,28.55,-97.53,0.0,0.0,0.2,27
1981,8,30,1981-08-30,TX,1,2,0,28.48,-98.12,0.0,0.0,1.0,40
1981,8,30,1981-08-30,TX,1,0,0,28.43,-97.82,0.0,0.0,0.8,43
1981,8,31,1981-08-31,TX,0,0,0,29.77,-96.07,0.0,0.0,0.1,37
1981,8,31,1981-08-31,TX,1,0,0,29.17,-95.67,0.0,0.0,0.3,30
1981,8,31,1981-08-31,TX,1,0,0,29.13,-95.25,0.0,0.0,0.4,43
1981,8,31,1981-08-31,TX,1,2,0,29.22,-94.93,29.33,-94.77,12.9,83
1981,9,2,1981-09-02,TX,1,0,0,29.87,-94.87,0.0,0.0,0.1,10
1981,9,4,1981-09-04,TX,0,0,0,32.13,-101.8,0.0,0.0,0.1,10
1981,9,4,1981-09-04,TX,0,0,0,32.87,-102.65,0.0,0.0,0.1,10
1981,9,13,1981-09-13,TX,0,0,0,34.73,-102.5,0.0,0.0,0.1,10
1981,9,24,1981-09-24,TX,0,0,0,33.82,-100.52,0.0,0.0,0.1,10
1981,10,7,1981-10-07,TX,0,0,0,29.32,-95.02,0.0,0.0,0.1,27
1981,10,7,1981-10-07,TX,1,0,0,29.38,-98.63,0.0,0.0,0.3,33
1981,10,11,1981-10-11,TX,1,1,0,29.57,-95.12,0.0,0.0,0.1,27
1981,10,13,1981-10-13,TX,1,0,0,32.27,-96.17,32.33,-96.1,6.2,50
1981,10,13,1981-10-13,TX,1,0,0,30.82,-98.83,0.0,0.0,1.0,40
1981,10,13,1981-10-13,TX,1,0,0,32.37,-96.08,32.42,-96.03,5.7,27
1981,10,13,1981-10-13,TX,1,0,0,32.5,-97.22,0.0,0.0,0.1,10
1981,10,13,1981-10-13,TX,1,0,0,32.25,-97.22,32.33,-97.22,5.7,50
1981,10,13,1981-10-13,TX,1,2,0,32.9,-97.05,0.0,0.0,1.0,100
1981,10,13,1981-10-13,TX,1,0,0,32.95,-96.97,0.0,0.0,1.0,50
1981,10,13,1981-10-13,TX,1,0,0,33.35,-95.9,33.42,-95.85,5.6,73
1981,10,13,1981-10-13,TX,1,0,0,33.65,-95.77,0.0,0.0,0.1,10
1981,10,13,1981-10-13,TX,2,4,0,31.53,-97.18,0.0,0.0,2.0,150
1981,10,13,1981-10-13,TX,2,0,0,32.47,-97.38,32.5,-97.37,2.7,50
1981,10,13,1981-10-13,TX,2,0,0,32.13,-97.33,32.17,-97.32,2.7,100
1981,10,13,1981-10-13,TX,2,0,0,33.65,-95.67,33.72,-95.58,6.6,50
1981,10,13,1981-10-13,TX,3,1,0,31.95,-96.15,32.05,-96.13,7.2,100
1981,10,14,1981-10-14,TX,1,0,0,30.22,-95.78,0.0,0.0,0.8,40
1981,10,15,1981-10-15,TX,2,2,0,31.65,-102.37,0.0,0.0,1.5,30
1981,10,16,1981-10-16,TX,0,0,0,32.53,-96.93,0.0,0.0,0.1,10
1981,10,16,1981-10-16,TX,1,0,0,33.48,-96.77,0.0,0.0,0.1,10
1981,10,18,1981-10-18,TX,0,0,0,28.82,-97.03,0.0,0.0,0.1,27
1981,10,22,1981-10-22,TX,1,0,0,28.83,-97.43,28.87,-97.35,5.7,50
1981,11,8,1981-11-08,TX,0,0,0,32.47,-97.47,0.0,0.0,0.1,10
1981,11,8,1981-11-08,TX,1,0,0,32.57,-97.6,0.0,0.0,2.0,73
1981,11,13,1981-11-13,TX,1,2,0,30.97,-97.73,0.0,0.0,0.1,10
1982,3,14,1982-03-14,TX,1,0,0,32.28,-99.82,0.0,0.0,0.1,10
1982,3,14,1982-03-14,TX,1,0,0,32.12,-99.15,32.15,-99.08,5.0,100
1982,3,14,1982-03-14,TX,1,0,0,32.62,-96.93,0.0,0.0,2.0,100
1982,3,14,1982-03-14,TX,2,0,0,32.07,-99.92,32.12,-99.75,10.0,150
1982,3,14,1982-03-14,TX,3,14,0,31.87,-100.15,32.15,-99.55,40.5,173
1982,3,18,1982-03-18,TX,4,12,0,36.02,-101.73,36.82,-100.52,88.0,880
1982,4,2,1982-04-02,TX,1,0,0,33.63,-95.58,0.0,0.0,1.0,50
1982,4,2,1982-04-02,TX,1,0,0,33.65,-95.05,0.0,0.0,2.0,1050
1982,4,2,1982-04-02,TX,2,0,0,33.65,-96.17,0.0,0.0,1.0,50
1982,4,2,1982-04-02,TX,2,0,0,33.63,-95.22,33.68,-95.12,5.0,100
1982,4,2,1982-04-02,TX,2,1,0,32.7,-95.3,0.0,0.0,2.0,150
1982,4,2,1982-04-02,TX,3,1,1,33.63,-96.28,33.63,-95.7,32.0,150
1982,4,2,1982-04-02,TX,3,4,1,33.63,-95.03,33.63,-94.08,52.0,233
1982,4,2,1982-04-02,TX,4,170,10,33.65,-95.63,33.68,-95.23,23.0,250
1982,4,14,1982-04-14,TX,0,0,0,31.83,-99.67,31.85,-99.63,3.0,77
1982,4,15,1982-04-15,TX,0,0,0,32.95,-95.45,0.0,0.0,0.1,10
1982,4,16,1982-04-16,TX,0,0,0,31.13,-99.62,0.0,0.0,0.1,10
1982,4,16,1982-04-16,TX,0,0,0,31.13,-99.62,0.0,0.0,0.1,10
1982,4,16,1982-04-16,TX,0,0,0,31.08,-97.2,0.0,0.0,1.0,77
1982,4,16,1982-04-16,TX,0,0,0,32.95,-97.02,0.0,0.0,0.1,10
1982,4,19,1982-04-19,TX,1,0,0,31.67,-94.75,31.67,-94.68,3.0,100
1982,4,19,1982-04-19,TX,1,0,0,31.47,-94.9,0.0,0.0,0.1,10
1982,4,19,1982-04-19,TX,1,0,0,31.73,-94.27,0.0,0.0,0.1,10
1982,4,19,1982-04-19,TX,1,0,0,32.23,-94.28,0.0,0.0,0.1,10
1982,4,20,1982-04-20,TX,1,0,0,30.32,-98.53,30.33,-98.47,4.0,30
1982,4,20,1982-04-20,TX,1,0,0,30.52,-97.8,0.0,0.0,0.1,20
1982,4,25,1982-04-25,TX,0,0,0,33.58,-96.17,0.0,0.0,1.0,50
1982,4,25,1982-04-25,TX,1,0,0,33.85,-95.25,33.85,-95.17,4.0,77
1982,4,25,1982-04-25,TX,1,0,0,33.5,-94.73,33.5,-94.67,3.0,50
1982,4,25,1982-04-25,TX,1,0,0,33.0,-94.6,33.05,-94.48,6.0,50
1982,4,25,1982-04-25,TX,1,0,0,33.35,-94.15,0.0,0.0,2.0,50
1982,4,25,1982-04-25,TX,2,0,0,33.55,-95.35,33.57,-95.1,13.0,100
1982,4,28,1982-04-28,TX,1,0,0,32.82,-97.15,0.0,0.0,0.1,10
1982,5,4,1982-05-04,TX,1,0,0,34.37,-101.05,0.0,0.0,0.2,20
1982,5,5,1982-05-05,TX,0,0,0,33.0,-100.45,0.0,0.0,0.1,20
1982,5,5,1982-05-05,TX,0,0,0,31.22,-101.9,0.0,0.0,0.6,20
1982,5,5,1982-05-05,TX,0,0,0,32.0,-102.08,0.0,0.0,0.2,10
1982,5,5,1982-05-05,TX,1,0,0,29.37,-100.9,0.0,0.0,0.1,20
1982,5,6,1982-05-06,TX,1,0,0,29.4,-97.75,29.42,-97.65,7.0,40
1982,5,6,1982-05-06,TX,1,0,0,29.47,-95.05,0.0,0.0,0.7,27
1982,5,6,1982-05-06,TX,1,0,0,29.05,-95.4,0.0,0.0,0.4,40
1982,5,6,1982-05-06,TX,2,0,0,29.95,-94.88,0.0,0.0,0.5,37
1982,5,9,1982-05-09,TX,0,0,0,35.78,-101.57,0.0,0.0,0.2,20
1982,5,9,1982-05-09,TX,0,0,0,35.68,-101.82,0.0,0.0,0.1,10
1982,5,9,1982-05-09,TX,0,0,0,34.95,-102.22,0.0,0.0,1.0,100
1982,5,9,1982-05-09,TX,0,0,0,35.1,-102.13,0.0,0.0,0.1,10
1982,5,9,1982-05-09,TX,1,0,0,35.18,-102.07,0.0,0.0,0.1,10
1982,5,9,1982-05-09,TX,3,1,0,35.15,-102.08,35.28,-102.12,8.2,40
1982,5,11,1982-05-11,TX,0,0,0,33.67,-101.25,0.0,0.0,0.1,10
1982,5,11,1982-05-11,TX,0,0,0,32.67,-100.95,0.0,0.0,0.1,20
1982,5,11,1982-05-11,TX,0,0,0,34.08,-101.23,0.0,0.0,0.1,20
1982,5,11,1982-05-11,TX,0,0,0,34.72,-100.82,0.0,0.0,0.1,10
1982,5,11,1982-05-11,TX,0,0,0,34.65,-100.73,0.0,0.0,0.1,10
1982,5,11,1982-05-11,TX,0,0,0,34.68,-100.67,0.0,0.0,0.5,440
1982,5,11,1982-05-11,TX,0,0,0,34.7,-100.23,0.0,0.0,0.2,20
1982,5,11,1982-05-11,TX,1,0,0,34.55,-100.68,0.0,0.0,2.0,880
1982,5,11,1982-05-11,TX,1,0,0,29.4,-100.78,29.35,-100.42,19.0,60
1982,5,11,1982-05-11,TX,1,0,0,32.1,-96.63,0.0,0.0,0.1,10
1982,5,11,1982-05-11,TX,1,0,0,32.1,-96.63,0.0,0.0,0.2,10
1982,5,11,1982-05-11,TX,1,1,0,32.95,-97.05,33.0,-96.97,3.0,50
1982,5,11,1982-05-11,TX,3,0,0,34.65,-100.72,34.57,-100.43,15.0,40
1982,5,12,1982-05-12,TX,0,0,0,33.72,-101.42,0.0,0.0,0.1,20
1982,5,12,1982-05-12,TX,0,0,0,31.27,-100.77,0.0,0.0,0.1,10
1982,5,12,1982-05-12,TX,0,0,0,32.25,-98.18,0.0,0.0,0.1,10
1982,5,12,1982-05-12,TX,0,0,0,32.28,-98.98,0.0,0.0,0.1,10
1982,5,12,1982-05-12,TX,0,0,0,35.47,-101.07,0.0,0.0,0.1,10
1982,5,12,1982-05-12,TX,0,0,0,32.22,-101.75,0.0,0.0,0.1,10
1982,5,12,1982-05-12,TX,0,0,0,31.83,-101.38,31.83,-101.25,7.0,40
1982,5,12,1982-05-12,TX,1,0,0,33.67,-101.25,0.0,0.0,1.0,100
1982,5,12,1982-05-12,TX,1,0,0,33.25,-97.58,0.0,0.0,2.0,77
1982,5,12,1982-05-12,TX,1,0,0,35.3,-101.12,0.0,0.0,0.6,30
1982,5,12,1982-05-12,TX,1,0,0,34.13,-99.42,34.23,-99.3,8.0,100
1982,5,12,1982-05-12,TX,1,0,0,31.67,-98.52,0.0,0.0,2.0,50
1982,5,12,1982-05-12,TX,1,0,0,31.68,-98.43,31.77,-98.45,7.0,73
1982,5,12,1982-05-12,TX,1,0,0,32.3,-97.93,32.38,-97.92,7.0,73
1982,5,12,1982-05-12,TX,1,0,0,31.78,-98.57,0.0,0.0,0.2,10
1982,5,12,1982-05-12,TX,1,0,0,31.78,-98.57,0.0,0.0,0.1,10
1982,5,12,1982-05-12,TX,1,0,0,31.87,-98.68,31.93,-98.68,4.0,50
1982,5,12,1982-05-12,TX,1,0,0,33.15,-99.27,0.0,0.0,1.0,50
1982,5,12,1982-05-12,TX,1,0,0,33.15,-99.23,33.32,-99.15,10.0,73
1982,5,12,1982-05-12,TX,1,0,0,32.12,-98.62,0.0,0.0,2.0,50
1982,5,12,1982-05-12,TX,1,0,0,29.37,-100.92,29.37,-100.85,3.0,50
1982,5,12,1982-05-12,TX,1,0,0,33.73,-98.9,0.0,0.0,0.1,10
1982,5,12,1982-05-12,TX,1,0,0,32.1,-98.53,32.25,-98.42,10.0,50
1982,5,12,1982-05-12,TX,1,0,0,29.53,-100.78,0.0,0.0,1.5,40
1982,5,12,1982-05-12,TX,1,0,0,32.28,-101.33,0.0,0.0,0.4,20
1982,5,12,1982-05-12,TX,1,0,0,32.7,-97.98,32.78,-97.93,6.0,50
1982,5,12,1982-05-12,TX,2,17,0,32.42,-102.75,32.75,-102.67,21.0,100
1982,5,12,1982-05-12,TX,2,6,0,32.6,-97.83,32.67,-97.68,8.0,150
1982,5,12,1982-05-12,TX,2,0,0,31.53,-98.57,31.7,-98.6,10.0,100
1982,5,12,1982-05-12,TX,2,0,0,31.8,-98.47,31.97,-98.47,10.0,100
1982,5,12,1982-05-12,TX,2,2,0,29.65,-101.17,29.47,-100.88,19.0,120
1982,5,12,1982-05-12,TX,2,0,0,29.37,-100.92,29.37,-100.8,5.0,80
1982,5,12,1982-05-12,TX,2,0,0,32.7,-98.0,32.97,-97.78,20.0,73
1982,5,12,1982-05-12,TX,3,2,0,32.48,-98.23,32.55,-98.08,9.0,100
1982,5,12,1982-05-12,TX,3,3,0,31.83,-98.68,32.05,-98.73,13.0,100
1982,5,13,1982-05-13,TX,1,0,0,30.28,-96.42,0.0,0.0,1.5,30
1982,5,13,1982-05-13,TX,1,0,0,30.33,-95.45,0.0,0.0,0.2,20
1982,5,13,1982-05-13,TX,1,0,0,28.35,-98.13,0.0,0.0,0.3,27
1982,5,13,1982-05-13,TX,1,0,0,28.8,-96.92,0.0,0.0,0.8,40
1982,5,13,1982-05-13,TX,1,0,0,28.62,-96.63,0.0,0.0,0.2,37
1982,5,13,1982-05-13,TX,1,0,0,30.65,-93.93,30.68,-93.9,3.0,47
1982,5,13,1982-05-13,TX,1,0,0,29.17,-95.43,0.0,0.0,0.2,27
1982,5,13,1982-05-13,TX,1,0,0,33.12,-94.13,0.0,0.0,1.0,73
1982,5,13,1982-05-13,TX,1,0,0,29.38,-94.78,0.0,0.0,0.8,30
1982,5,13,1982-05-13,TX,1,0,0,29.3,-94.82,0.0,0.0,0.6,30
1982,5,13,1982-05-13,TX,2,0,0,30.58,-94.0,30.65,-93.92,6.5,60
1982,5,13,1982-05-13,TX,3,1,1,30.5,-94.05,30.62,-93.95,8.5,150
1982,5,16,1982-05-16,TX,0,0,0,34.47,-101.17,34.57,-101.15,8.0,50
1982,5,16,1982-05-16,TX,0,0,0,34.13,-100.93,0.0,0.0,0.1,10
1982,5,16,1982-05-16,TX,0,0,0,34.4,-100.2,0.0,0.0,0.1,10
1982,5,16,1982-05-16,TX,0,0,0,33.07,-101.5,0.0,0.0,0.1,10
1982,5,16,1982-05-16,TX,1,0,0,34.57,-101.17,34.62,-101.17,3.0,100
1982,5,16,1982-05-16,TX,3,0,0,33.93,-99.4,34.07,-99.12,15.0,150
1982,5,17,1982-05-17,TX,0,0,0,32.72,-100.9,0.0,0.0,0.1,10
1982,5,17,1982-05-17,TX,0,0,0,34.47,-101.38,0.0,0.0,0.3,20
1982,5,17,1982-05-17,TX,0,0,0,35.0,-101.22,0.0,0.0,0.2,20
1982,5,18,1982-05-18,TX,0,0,0,35.38,-101.37,0.0,0.0,0.1,10
1982,5,18,1982-05-18,TX,0,0,0,36.47,-101.7,0.0,0.0,0.1,10
1982,5,18,1982-05-18,TX,0,0,0,33.87,-101.6,0.0,0.0,0.2,10
1982,5,18,1982-05-18,TX,1,0,0,31.45,-100.43,0.0,0.0,0.8,30
1982,5,19,1982-05-19,TX,0,0,0,35.57,-101.18,0.0,0.0,0.5,50
1982,5,19,1982-05-19,TX,0,0,0,35.6,-100.88,0.0,0.0,0.5,20
1982,5,19,1982-05-19,TX,0,0,0,35.75,-100.77,0.0,0.0,0.3,20
1982,5,19,1982-05-19,TX,1,0,0,35.67,-100.62,0.0,0.0,0.2,10
1982,5,19,1982-05-19,TX,1,0,0,35.83,-100.4,0.0,0.0,0.4,10
1982,5,19,1982-05-19,TX,2,0,0,35.58,-100.75,35.58,-100.65,6.0,1760
1982,5,19,1982-05-19,TX,2,0,0,35.55,-100.63,0.0,0.0,2.0,200
1982,5,19,1982-05-19,TX,3,0,0,35.53,-101.03,0.0,0.0,1.5,587
1982,5,19,1982-05-19,TX,3,0,0,35.55,-100.88,35.62,-100.83,4.0,880
1982,5,19,1982-05-19,TX,3,0,0,35.55,-100.82,0.0,0.0,2.0,100
1982,5,21,1982-05-21,TX,0,0,0,32.0,-102.13,0.0,0.0,0.1,10
1982,5,21,1982-05-21,TX,0,0,0,33.57,-101.87,0.0,0.0,0.1,10
1982,5,24,1982-05-24,TX,0,0,0,33.67,-95.38,0.0,0.0,0.1,10
1982,5,24,1982-05-24,TX,0,0,0,34.08,-102.0,0.0,0.0,0.2,10
1982,5,24,1982-05-24,TX,0,0,0,33.63,-95.57,0.0,0.0,0.2,10
1982,5,24,1982-05-24,TX,0,0,0,33.62,-95.73,0.0,0.0,0.1,10
1982,5,24,1982-05-24,TX,0,0,0,33.18,-102.37,0.0,0.0,0.1,10
1982,5,24,1982-05-24,TX,0,0,0,32.73,-101.95,0.0,0.0,0.2,10
1982,5,25,1982-05-25,TX,0,0,0,33.92,-102.15,0.0,0.0,0.2,10
1982,5,25,1982-05-25,TX,0,0,0,33.62,-101.87,0.0,0.0,0.1,10
1982,5,26,1982-05-26,TX,0,0,0,32.52,-100.57,0.0,0.0,0.3,10
1982,5,27,1982-05-27,TX,0,0,0,33.0,-102.17,0.0,0.0,0.2,10
1982,5,27,1982-05-27,TX,0,0,0,31.98,-102.7,0.0,0.0,0.4,13
1982,5,27,1982-05-27,TX,0,0,0,33.18,-101.88,0.0,0.0,0.4,10
1982,5,27,1982-05-27,TX,0,0,0,33.48,-100.83,0.0,0.0,0.2,10
1982,5,27,1982-05-27,TX,0,0,0,34.13,-99.57,0.0,0.0,0.1,10
1982,5,27,1982-05-27,TX,0,0,0,33.42,-101.0,0.0,0.0,0.3,10
1982,5,27,1982-05-27,TX,0,0,0,32.87,-98.65,0.0,0.0,0.1,10
1982,5,27,1982-05-27,TX,0,0,0,32.48,-98.58,0.0,0.0,0.1,10
1982,5,27,1982-05-27,TX,1,0,0,34.23,-99.28,0.0,0.0,1.0,50
1982,5,27,1982-05-27,TX,2,0,0,32.17,-100.87,32.47,-100.52,23.0,30
1982,5,30,1982-05-30,TX,1,0,0,33.18,-100.4,0.0,0.0,0.6,10
1982,5,30,1982-05-30,TX,1,0,0,36.1,-100.8,0.0,0.0,0.4,50
1982,5,30,1982-05-30,TX,1,0,0,32.92,-99.75,32.83,-99.67,5.0,100
1982,5,30,1982-05-30,TX,2,0,0,33.0,-99.97,32.93,-99.9,5.0,100
1982,6,2,1982-06-02,TX,0,0,0,33.02,-98.52,0.0,0.0,0.3,50
1982,6,2,1982-06-02,TX,0,0,0,33.37,-97.68,0.0,0.0,0.3,50
1982,6,5,1982-06-05,TX,2,6,0,35.67,-101.38,35.7,-101.35,3.0,67
1982,6,7,1982-06-07,TX,0,0,0,34.2,-101.43,0.0,0.0,0.5,10
1982,6,7,1982-06-07,TX,1,0,0,34.03,-101.7,0.0,0.0,2.0,10
1982,6,9,1982-06-09,TX,0,0,0,32.08,-101.47,0.0,0.0,0.3,10
1982,6,10,1982-06-10,TX,0,0,0,33.82,-102.17,0.0,0.0,0.1,10
1982,6,10,1982-06-10,TX,0,0,0,33.92,-102.28,0.0,0.0,0.1,10
1982,6,10,1982-06-10,TX,0,0,0,33.9,-101.65,0.0,0.0,0.1,10
1982,6,10,1982-06-10,TX,1,0,0,34.32,-102.73,0.0,0.0,0.9,20
1982,6,10,1982-06-10,TX,1,0,0,34.28,-102.8,0.0,0.0,2.2,20
1982,6,11,1982-06-11,TX,0,0,0,32.5,-100.85,0.0,0.0,0.1,10
1982,6,11,1982-06-11,TX,0,0,0,32.37,-100.62,0.0,0.0,0.1,10
1982,6,11,1982-06-11,TX,0,0,0,31.93,-101.0,0.0,0.0,0.1,10
1982,6,12,1982-06-12,TX,2,0,0,31.97,-104.53,31.72,-104.53,15.0,67
1982,6,14,1982-06-14,TX,0,0,0,35.57,-101.2,0.0,0.0,0.1,10
1982,6,14,1982-06-14,TX,0,0,0,36.27,-100.3,0.0,0.0,0.1,10
1982,6,14,1982-06-14,TX,2,10,0,36.2,-101.2,36.2,-101.0,12.2,100
1982,6,15,1982-06-15,TX,0,0,0,33.63,-96.53,0.0,0.0,0.5,50
1982,6,15,1982-06-15,TX,0,0,0,31.27,-98.95,0.0,0.0,0.3,73
1982,6,15,1982-06-15,TX,1,0,0,32.08,-98.1,32.12,-98.07,3.0,50
1982,6,18,1982-06-18,TX,0,0,0,32.32,-100.85,0.0,0.0,0.1,10
1982,6,18,1982-06-18,TX,0,0,0,32.4,-100.88,0.0,0.0,0.1,10
1982,6,18,1982-06-18,TX,0,0,0,32.33,-101.47,0.0,0.0,1.3,17
1982,6,18,1982-06-18,TX,0,0,0,32.28,-101.33,0.0,0.0,0.6,10
1982,6,19,1982-06-19,TX,1,0,0,30.48,-101.45,0.0,0.0,0.6,83
1982,6,19,1982-06-19,TX,2,0,0,31.83,-99.83,31.75,-99.7,10.0,100
1982,6,20,1982-06-20,TX,1,0,0,32.35,-98.02,0.0,0.0,2.0,50
1982,6,22,1982-06-22,TX,0,0,0,30.12,-97.93,0.0,0.0,1.0,27
1982,6,23,1982-06-23,TX,0,0,0,33.22,-101.73,0.0,0.0,0.1,10
1982,6,23,1982-06-23,TX,0,0,0,35.47,-101.18,0.0,0.0,0.1,10
1982,6,23,1982-06-23,TX,1,0,0,33.87,-101.43,0.0,0.0,0.8,100
1982,6,24,1982-06-24,TX,0,0,0,35.23,-100.6,0.0,0.0,0.1,10
1982,6,26,1982-06-26,TX,1,0,0,33.03,-100.37,0.0,0.0,0.6,33
1982,6,26,1982-06-26,TX,1,0,0,29.7,-95.03,0.0,0.0,0.3,40
1982,6,28,1982-06-28,TX,2,0,0,31.07,-95.13,31.03,-95.08,3.0,73
1982,7,2,1982-07-02,TX,1,0,0,31.85,-102.52,0.0,0.0,0.1,10
1982,7,7,1982-07-07,TX,0,0,0,29.97,-94.02,0.0,0.0,0.2,27
1982,7,14,1982-07-14,TX,1,0,0,29.78,-94.38,0.0,0.0,0.1,27
1982,7,27,1982-07-27,TX,0,0,0,33.1,-96.68,0.0,0.0,1.0,27
1982,9,3,1982-09-03,TX,1,2,1,30.0,-95.25,0.0,0.0,1.0,200
1982,9,14,1982-09-14,TX,0,0,0,30.65,-94.93,0.0,0.0,0.5,50
1982,9,28,1982-09-28,TX,1,9,0,32.72,-102.65,0.0,0.0,0.5,20
1982,11,22,1982-11-22,TX,1,0,0,33.5,-96.7,0.0,0.0,2.0,50
1982,11,22,1982-11-22,TX,1,0,0,33.53,-96.47,33.48,-96.48,6.0,73
1982,11,22,1982-11-22,TX,1,0,0,33.65,-96.1,33.73,-96.07,5.0,50
1982,12,23,1982-12-23,TX,2,0,0,33.15,-94.13,33.47,-93.9,25.0,123
1983,1,31,1983-01-31,TX,1,0,0,29.4,-96.17,29.48,-96.15,5.0,60
1983,1,31,1983-01-31,TX,1,0,0,30.17,-95.43,0.0,0.0,5.2,40
1983,1,31,1983-01-31,TX,1,0,0,29.02,-95.95,0.0,0.0,1.0,20
1983,1,31,1983-01-31,TX,2,4,0,29.78,-96.13,29.83,-96.13,3.0,60
1983,1,31,1983-01-31,TX,3,1,0,30.08,-94.18,0.0,0.0,1.0,40
1983,2,9,1983-02-09,TX,0,0,0,30.72,-95.62,0.0,0.0,0.5,20
1983,2,9,1983-02-09,TX,1,0,0,30.53,-95.5,0.0,0.0,2.0,40
1983,2,9,1983-02-09,TX,1,0,0,29.7,-95.03,0.0,0.0,1.0,20
1983,2,9,1983-02-09,TX,1,0,0,29.7,-95.27,0.0,0.0,1.0,20
1983,2,9,1983-02-09,TX,1,0,0,30.6,-95.12,0.0,0.0,0.5,30
1983,2,9,1983-02-09,TX,2,3,0,29.65,-95.45,0.0,0.0,1.5,50
1983,2,9,1983-02-09,TX,2,0,0,29.48,-95.35,29.57,-95.28,8.0,50
1983,3,3,1983-03-03,TX,0,0,0,32.1,-98.97,0.0,0.0,0.6,33
1983,3,3,1983-03-03,TX,0,0,0,32.07,-95.47,0.0,0.0,0.4,33
1983,3,3,1983-03-03,TX,0,0,0,35.22,-100.95,0.0,0.0,0.5,33
1983,3,3,1983-03-03,TX,0,0,0,32.78,-94.97,0.0,0.0,0.1,33
1983,3,3,1983-03-03,TX,1,0,0,32.2,-95.35,0.0,0.0,0.5,33
1983,3,3,1983-03-03,TX,1,0,0,31.73,-98.57,0.0,0.0,0.5,33
1983,3,3,1983-03-03,TX,2,0,0,34.85,-101.0,34.93,-101.0,5.0,880
1983,3,3,1983-03-03,TX,2,1,0,35.03,-100.95,35.12,-100.95,5.0,880
1983,3,4,1983-03-04,TX,0,0,0,30.03,-98.52,0.0,0.0,1.0,20
1983,3,4,1983-03-04,TX,0,0,0,30.38,-95.65,0.0,0.0,0.5,20
1983,3,4,1983-03-04,TX,1,0,0,29.93,-98.92,29.97,-98.88,4.0,50
1983,3,4,1983-03-04,TX,1,0,0,32.35,-95.3,0.0,0.0,0.1,50
1983,3,4,1983-03-04,TX,2,1,0,29.9,-98.83,29.87,-98.78,4.0,100
1983,3,4,1983-03-04,TX,2,0,0,33.5,-94.62,33.5,-94.53,5.0,50
1983,3,15,1983-03-15,TX,3,10,0,26.05,-98.32,25.95,-98.28,6.1,900
1983,3,16,1983-03-16,TX,0,0,0,29.05,-95.58,0.0,0.0,0.3,20
1983,3,23,1983-03-23,TX,1,0,0,27.98,-97.38,0.0,0.0,0.5,20
1983,3,26,1983-03-26,TX,0,0,0,28.92,-97.1,0.0,0.0,0.5,30
1983,3,26,1983-03-26,TX,0,0,0,30.05,-94.83,0.0,0.0,0.3,20
1983,3,26,1983-03-26,TX,0,0,0,29.55,-95.02,0.0,0.0,0.3,20
1983,3,26,1983-03-26,TX,1,7,0,29.42,-95.25,0.0,0.0,0.5,70
1983,3,29,1983-03-29,TX,0,0,0,32.42,-99.5,0.0,0.0,0.1,33
1983,3,29,1983-03-29,TX,0,0,0,32.3,-99.1,0.0,0.0,0.1,33
1983,3,30,1983-03-30,TX,1,2,0,29.82,-95.05,0.0,0.0,0.3,40
